Date,WIKI/GOOG,WIKI/AMZN,WIKI/MCD,WIKI/DIS
2016-06-08,728.28,726.64,117.92850385968,95.885162852953
2016-06-09,728.58,727.65,118.58521815518,95.689558685566
2016-06-10,719.41,717.91,118.16994293891,95.200548267099
2016-06-13,718.36,715.24,118.77836941857,95.425493059594
2016-06-14,718.27,719.3,118.31480638644,96.237250354249
2016-06-15,718.92,714.26,118.06370974404,96.110107645447
2016-06-16,710.36,717.51,118.27617613377,96.21768993751
2016-06-17,691.72,706.39,118.08302487038,96.824062856409
2016-06-20,693.71,714.01,119.19364463485,97.381534733461
2016-06-21,695.94,715.82,118.43069714448,96.648019105761
2016-06-22,697.46,710.6,116.48952694746,96.618678480653
2016-06-23,701.87,722.08,117.05932317444,96.843623273147
2016-06-24,675.22,698.96,115.34993449349,93.616154511267
2016-06-27,668.26,691.36,112.31745965834,92.305606589776
2016-06-28,680.04,707.95,114.44212355558,93.938901387455
2016-06-29,684.11,715.6,115.39822230933,94.848460765803
2016-06-30,692.1,715.62,116.21911517872,95.669998268827
2016-07-01,699.21,725.68,116.27706055773,95.875382644583
2016-07-05,694.49,728.1,116.62473283183,95.513514934918
2016-07-06,697.77,737.61,116.49918451063,96.286151396095
2016-07-07,695.36,736.57,116.77925384253,96.941425356841
2016-07-08,705.63,745.81,117.15589880614,98.133368499629
2016-07-11,715.09,753.78,117.82227066481,98.487996211533
2016-07-12,720.64,748.21,118.06370974404,98.704713146585
2016-07-13,716.98,742.63,118.61419084469,98.389488513782
2016-07-14,720.95,741.2,119.68618035648,98.478145441758
2016-07-15,719.85,735.44,119.37713833506,98.310682355581
2016-07-18,733.78,736.07,119.56063203528,98.65545929771
2016-07-19,736.96,739.95,122.16817409097,97.985606953002
2016-07-20,741.19,745.72,121.74324131153,96.754260731114
2016-07-21,738.63,744.43,122.82488838648,96.547394565836
2016-07-22,742.74,744.86,123.86790520876,96.251871472583
2016-07-25,739.77,739.61,123.03735477621,95.93664683978
2016-07-26,738.42,735.59,117.54220133291,95.247092955522
2016-07-27,741.77,736.67,115.38856474616,94.892465243618
2016-07-28,745.91,752.61,115.33061936715,94.478732913064
2016-07-29,768.79,758.81,113.62123068619,94.518135992164
2016-08-01,772.88,767.74,113.96890296028,94.114254431385
2016-08-02,771.07,760.58,113.66951850204,93.592163633304
2016-08-03,773.18,754.64,113.49568236499,94.656046769016
2016-08-04,771.61,760.77,114.24897229219,93.739925179931
2016-08-05,782.22,765.98,115.12781054059,94.399926754863
2016-08-08,781.76,766.56,114.23931472902,94.321120596662
2016-08-09,784.26,768.31,114.25862985536,95.227391415972
2016-08-10,784.68,768.56,114.73185045065,96.39963301921
2016-08-11,784.85,771.24,115.29198911447,96.310976091234
2016-08-12,783.22,772.56,115.42719499884,95.394854502149
2016-08-15,782.44,768.49,114.46143868192,95.650974516302
2016-08-16,777.14,764.04,113.9013000181,95.434257581249
2016-08-17,779.91,764.63,113.09006471188,95.424406811474
2016-08-18,777.5,764.46,113.11903740139,95.207689876422
2016-08-19,775.42,757.31,111.07163400951,94.951569862269
2016-08-22,772.15,759.48,111.46759409945,94.439329833963
2016-08-23,772.08,762.45,111.24547014656,94.537837531714
2016-08-24,769.64,757.25,110.93642812514,94.390075985088
2016-08-25,769.41,759.22,111.47725166262,94.12410520116
2016-08-26,769.54,769.0,110.52115290886,93.789179028806
2016-08-29,772.15,771.29,111.45793653628,93.454252856452
2016-08-30,769.09,767.58,112.2691718425,93.444402086677
2016-08-31,767.05,769.16,112.56113397454,93.050371295673
2016-09-01,768.78,770.62,112.30810012677,92.853355900171
2016-09-02,771.46,772.44,112.7265791827,93.010968216573
2016-09-06,780.08,788.87,114.10853327438,92.400220490516
2016-09-07,780.35,784.48,113.78737492913,92.31156356254
2016-09-08,775.32,784.06,113.05746959902,92.685892813994
2016-09-09,759.66,760.14,111.51007029918,91.040814261551
2016-09-12,769.02,771.49,112.84336403552,92.242608174114
2016-09-13,759.69,761.01,111.6560513652,91.316635815254
2016-09-14,762.49,761.09,112.09399456327,90.883201945149
2016-09-15,771.76,769.69,113.02827338581,91.119620419752
2016-09-16,768.88,778.52,112.19131527395,91.178725038402
2016-09-19,765.7,775.1,112.12319077647,91.247680426828
2016-09-20,771.41,780.22,113.32996758893,91.562905059632
2016-09-21,776.22,789.74,113.7971070002,91.011261952226
2016-09-22,787.21,804.7,114.21558605613,92.016040469287
2016-09-23,786.9,805.75,114.03067670584,91.878129692435
2016-09-26,774.21,799.16,113.40782415747,90.587678851896
2016-09-27,783.01,816.11,113.74844664486,90.351260377293
2016-09-28,781.56,828.72,112.09399456327,90.824097326499
2016-09-29,775.01,829.05,111.71444379161,90.430066535494
2016-09-30,777.29,837.31,112.2691718425,91.474248131656
2016-10-03,772.56,836.74,111.56846272559,91.109769649977
2016-10-04,776.43,834.03,110.45900662382,91.208277347728
2016-10-05,776.47,844.36,110.3714179842,91.070366570876
2016-10-06,776.86,841.66,110.86775360868,91.44469582233
2016-10-07,775.08,839.43,110.41034626847,91.109769649977
2016-10-10,785.94,841.71,111.63658722306,91.109769649977
2016-10-11,783.07,831.0,110.63418390304,90.489171154145
2016-10-12,786.14,834.09,111.63658722306,90.045886514265
2016-10-13,778.19,829.28,112.31783219784,89.760214190787
2016-10-14,778.53,822.96,111.03319881684,89.937528046739
2016-10-17,779.96,812.95,109.39821087738,89.474541867309
2016-10-18,795.26,817.65,108.26929063348,89.809468039662
2016-10-19,801.56,817.69,108.27902270454,90.558126542571
2016-10-20,796.97,810.32,107.60750980084,90.656634240322
2016-10-21,799.37,818.99,110.87748567975,91.641711217833
2016-10-24,813.11,838.09,110.52713112129,91.976637390186
2016-10-25,807.67,835.18,109.6999050805,91.36588966413
2016-10-26,799.07,822.59,109.10624874534,92.094846627488
2016-10-27,795.35,818.36,109.07705253213,92.616937425568
2016-10-28,795.37,776.32,109.09651667427,92.449474339391
2016-10-31,784.54,789.82,109.55392401447,91.306785045479
2016-11-01,783.61,785.41,109.24249774029,91.011261952226
2016-11-02,768.7,765.56,109.37874673525,90.53842500302
2016-11-03,762.13,767.03,108.72669797368,91.976637390186
2016-11-04,762.02,755.05,108.06491714104,91.070366570876
2016-11-07,782.52,784.93,109.79722579118,93.020818986348
2016-11-08,790.51,787.75,111.05266295897,92.971565137472
2016-11-09,785.31,771.88,111.89935314191,93.227685151625
2016-11-10,762.56,742.38,111.4419458017,93.542909784428
2016-11-11,754.02,739.01,111.15971574072,96.222319163258
2016-11-14,736.08,719.07,114.70218960954,96.458737637861
2016-11-15,758.49,743.24,115.14986487868,96.242020702808
2016-11-16,764.48,746.49,116.01601920374,97.640830010874
2016-11-17,771.23,756.4,116.24958890938,97.887099255251
2016-11-18,760.54,760.16,116.78485281813,96.773962270664
2016-11-21,769.2,780.0,116.29824926472,96.173065314382
2016-11-22,768.27,785.33,116.48315861502,96.251871472583
2016-11-23,760.99,780.12,116.92110181309,96.793663810214
2016-11-25,761.68,780.37,117.42716950863,97.34530691762
2016-11-28,768.24,766.77,118.55608975254,97.493068464247
2016-11-29,770.84,762.52,118.36144833118,98.182622348504
2016-11-30,758.04,750.57,116.97853780626,97.640830010874
2016-12-01,747.92,743.65,116.1939077212,97.463516154922
2016-12-02,750.5,740.34,115.96832657174,97.030082284817
2016-12-05,762.52,759.36,116.99815355839,98.468294671983
2016-12-06,759.11,764.72,116.95892205413,99.15784855624
2016-12-07,771.19,770.42,117.61604975037,100.46800093633
2016-12-08,776.42,767.33,118.13586718172,102.60561797753
2016-12-09,789.29,768.66,118.93030514284,104.07453183521
2016-12-12,789.27,760.12,119.40108319388,103.28052434457
2016-12-13,796.1,774.34,120.32302354382,103.07209737828
2016-12-14,797.07,768.82,120.47994956084,103.27059925094
2016-12-15,797.85,761.0,120.0091715098,103.60805243446
2016-12-16,790.8,757.77,120.87226460336,103.13164794007
2016-12-19,794.2,766.0,120.62706770178,104.51123595506
2016-12-20,796.42,771.22,120.96053548793,104.67003745318
2016-12-21,794.56,770.6,120.81341734699,104.76928838951
2016-12-22,791.26,766.34,121.3430426544,104.63033707865
2016-12-23,789.91,760.59,120.77418584273,104.36235955056
2016-12-27,791.55,771.4,120.70553071029,104.38220973783
2016-12-28,785.05,772.13,120.32302354382,103.51872659176
2016-12-29,782.79,765.15,120.43091018052,103.77677902622
2016-12-30,771.82,749.87,119.38146744175,103.4393258427
2017-01-03,786.14,753.67,117.32181346847,105.28539325843
2017-01-04,786.9,757.18,117.18450320359,106.63520599251
2017-01-05,794.02,780.45,117.40027647698,106.57565543071
2017-01-06,806.15,795.99,118.43991133968,108.16367041199
2017-01-09,806.65,796.92,118.11625142959,107.54831460674
2017-01-10,804.79,795.9,117.93970966046,107.56816479401
2017-01-11,807.91,799.02,118.55760585244,108.6202247191
2017-01-12,806.36,813.64,119.75416673216,106.72453183521
2017-01-13,807.88,817.14,119.16569416836,107.25056179775
2017-01-17,804.61,809.72,120.39167867627,107.16123595506
2017-01-18,806.07,807.48,120.35244717201,107.34981273408
2017-01-19,802.175,809.04,119.83262974066,106.47640449438
2017-01-20,805.02,808.33,119.91109274917,106.85355805243
2017-01-23,819.31,817.88,119.0479996556,106.31760299625
2017-01-24,823.87,822.44,118.72433974552,107.09176029963
2017-01-25,835.67,836.52,119.4501225742,107.23071161049
2017-01-26,832.15,839.15,119.53839345876,107.25056179775
2017-01-27,823.31,835.77,120.49956531296,108.48127340824
2017-01-30,802.32,830.38,120.65649132997,110.10898876404
2017-01-31,796.79,823.48,120.21513690713,109.82116104869
2017-02-01,795.695,832.35,120.06801876618,110.46629213483
2017-02-02,798.53,839.95,120.85264885124,109.78146067416
2017-02-03,801.49,810.2,121.85305220969,109.47378277154
2017-02-06,801.34,807.64,122.05901760702,108.74925093633
2017-02-07,806.97,812.5,122.1963278719,108.18352059925
2017-02-08,808.38,819.71,122.27479088041,108.18352059925
2017-02-09,809.56,821.36,122.08844123521,108.66985018727
2017-02-10,813.67,827.46,123.40269662768,108.44157303371
2017-02-13,819.24,836.53,123.12807609791,108.82865168539
2017-02-14,820.45,836.39,123.39288875162,109.50355805243
2017-02-15,818.98,842.7,124.05001644785,109.35468164794
2017-02-16,824.16,844.14,124.26578972125,109.88071161049
2017-02-17,828.07,845.07,125.3446560882,109.23558052434
2017-02-21,831.66,856.44,125.58004511372,109.18595505618
2017-02-22,830.76,855.61,125.39369546852,109.29513108614
2017-02-23,831.33,852.19,125.80562626317,108.90805243446
2017-02-24,828.64,845.24,126.17832555358,109.4936329588
2017-02-27,829.28,848.64,125.47215847702,109.4043071161
2017-02-28,823.21,845.04,126.12426986056,109.26535580524
2017-03-01,835.24,853.08,127.50753643169,110.20823970037
2017-03-02,830.63,848.91,126.69733744003,109.76161048689
2017-03-03,829.08,849.88,126.37128174826,110.40674157303
2017-03-06,827.78,846.61,126.49972792986,109.84101123596
2017-03-07,831.91,846.02,126.5392498319,110.02958801498
2017-03-08,835.37,850.5,126.55901078291,110.00973782772
2017-03-09,838.68,853.0,126.60841316045,110.19831460674
2017-03-10,843.25,852.46,126.45032555232,110.08913857678
2017-03-13,845.54,854.59,126.08474795852,110.68464419476
2017-03-14,845.62,852.53,126.27247699318,111.46872659176
2017-03-15,847.2,852.97,126.35152079724,111.03202247191
2017-03-16,848.78,853.42,126.45032555232,110.87322097378
2017-03-17,852.12,852.31,127.10243693586,110.92284644195
2017-03-20,848.4,856.97,127.24076359297,111.86573033708
2017-03-21,830.46,843.2,126.98387122976,110.91292134831
2017-03-22,829.59,848.06,127.55693880923,111.2404494382
2017-03-23,817.58,847.38,127.45813405415,111.39925093633
2017-03-24,814.43,845.61,127.79407022142,111.3
2017-03-27,819.51,846.82,127.94227735404,111.53820224719
2017-03-28,820.92,856.0,127.90275545201,112.2031835206
2017-03-29,831.41,874.32,127.30004644602,111.68707865169
2017-03-30,831.5,876.34,127.77430927041,112.33220973783
2017-03-31,829.56,886.54,128.06084306014,112.54063670412
2017-04-03,838.55,891.51,128.06084306014,112.35205992509
2017-04-04,834.57,906.83,127.74466784388,112.19325842697
2017-04-05,831.41,909.28,128.85128110079,112.15355805243
2017-04-06,827.88,898.28,128.59438873758,112.2031835206
2017-04-07,824.67,894.88,128.40665970292,111.73670411985
2017-04-10,824.73,907.04,128.42642065394,111.58782771536
2017-04-11,823.35,902.36,129.63183866592,112.22303370787
2017-04-12,824.32,896.23,129.69112151897,112.19325842697
2017-04-13,823.56,884.67,129.19709774357,112.35205992509
2017-04-17,837.17,901.99,129.78004579854,112.92771535581
2017-04-18,836.82,903.78,130.71869097181,113.33464419476
2017-04-19,838.21,899.2,131.05462713909,112.87808988764
2017-04-20,841.65,902.06,131.67709709609,113.93014981273
2017-04-21,843.19,898.53,131.81542375321,113.58277153558
2017-04-24,862.76,907.41,132.62562274487,112.84831460674
2017-04-25,872.3,907.62,140.0063379494,114.29737827715
2017-04-26,871.624,909.29,139.15661705571,114.71423220974
2017-04-27,874.25,918.76,139.18625848223,114.97228464419
2017-04-28,905.96,924.99,138.25749378447,114.734082397
2017-05-01,912.57,948.43,139.46291179646,113.87059925094
2017-05-02,916.44,946.68,139.54195560052,113.51329588015
2017-05-03,927.04,941.03,140.91534169614,110.78389513109
2017-05-04,931.66,937.53,141.73542116331,110.3372659176
2017-05-05,927.13,934.15,142.23932541422,111.15112359551
2017-05-08,934.3,949.04,142.51597872845,110.58539325843
2017-05-09,932.17,952.82,142.63454443455,111.23052434457
2017-05-10,928.78,948.95,142.79263204268,108.83857677903
2017-05-11,930.6,947.62,142.48633730193,108.75917602996
2017-05-12,932.22,961.35,143.62259198535,108.86835205993
2017-05-15,937.08,957.97,144.5315957321,108.31254681648
2017-05-16,943.0,966.07,145.52952375841,107.17116104869
2017-05-17,919.62,944.52,144.6600419137,105.51367041199
2017-05-18,930.24,958.49,145.25287044419,105.8808988764
2017-05-19,934.01,959.84,146.37924465211,106.71460674157
2017-05-22,941.86,970.7,146.41876655414,106.82378277154
2017-05-23,948.82,971.54,146.05318896034,106.21835205993
2017-05-24,954.96,980.35,147.7131088457,106.9031835206
2017-05-25,969.54,993.38,147.98976215992,106.46647940075
2017-05-26,971.47,995.78,148.06880596399,107.59794007491
2017-05-30,975.88,996.7,148.13796929254,107.52846441948
2017-05-31,964.86,994.62,149.08649494132,107.13146067416
2017-06-01,966.95,995.95,151.49733096529,107.39943820225
2017-06-02,975.6,1006.73,152.8394229451,106.37715355805
2017-06-05,983.68,1011.34,151.8949878482,105.72209737828
2017-06-06,976.57,1002.97,150.34412600486,104.70973782772
2017-06-07,981.08,1010.07,151.04996697202,105.1265917603
2017-06-08,983.41,1009.94,150.54295444631,103.53857677903
2017-06-09,949.83,978.31,150.59266155668,104.82883895131
2017-06-12,942.9,964.83,147.60029351281,106.23820224719
2017-06-13,953.4,980.79,148.94238549262,105.76179775281
2017-06-14,950.76,976.47,149.79734779086,105.34494382022
2017-06-15,942.31,964.17,150.28447747242,105.1861423221
2017-06-16,939.78,987.71,151.09967408238,104.71966292135
2017-06-19,957.37,995.17,152.24293762074,104.58071161049
2017-06-20,950.63,992.59,153.1674898735,103.16142322097
2017-06-21,959.45,1002.23,152.82948152303,104.01498127341
2017-06-22,957.09,1001.3,153.8932136848,103.4393258427
2017-06-23,965.59,1003.74,153.73415093164,103.57827715356
2017-06-26,952.27,993.98,153.0581342307,104.77921348315
2017-06-27,927.33,976.78,152.81954010095,104.62041198502
2017-06-28,940.49,990.33,153.39614258117,106.0595505618
2017-06-29,917.79,975.93,152.23299619867,104.91816479401
2017-06-30,908.73,968.0,152.26282046488,105.45411985019
2017-07-03,898.7,953.66,151.60668660809,106.65505617978
2017-07-05,911.94,971.4,152.17334766623,104.83876404494
2017-07-06,906.69,965.14,152.19323051038,103.35
2017-07-07,918.59,978.76,155.35460272948,103.32
2017-07-10,928.8,996.47,154.60899607403,103.59
2017-07-11,930.09,994.13,154.0025693276,103.84
2017-07-12,943.83,1006.51,155.66278681373,104.38
2017-07-13,947.16,999.855,154.13180781454,104.29
2017-07-14,955.99,1001.81,154.37040194429,105.09
2017-07-17,953.42,1010.04,154.35051910014,104.79
2017-07-18,965.4,1024.38,153.0581342307,105.75
2017-07-19,970.89,1026.87,152.98854427619,106.82
2017-07-20,968.15,1028.7,153.30666978251,107.36
2017-07-21,972.92,1025.67,153.01836854241,107.09
2017-07-24,980.34,1038.95,150.96049417337,107.0
2017-07-25,950.7,1039.87,158.13820090983,106.42
2017-07-26,947.8,1052.8,155.59319685923,106.94
2017-07-27,934.09,1046.0,156.03061943042,110.0
2017-07-28,941.53,1020.04,154.93706300243,109.96
2017-07-31,930.5,987.78,154.23122203527,109.93
2017-08-01,930.83,996.19,153.13766560728,110.61
2017-08-02,930.39,995.89,155.67272823581,108.67
2017-08-03,923.65,986.92,153.81368230822,109.12
2017-08-04,927.96,987.58,152.91895432168,107.69
2017-08-07,929.36,,154.06221786004,106.35
2017-08-08,926.79,989.84,154.01251074967,106.98
2017-08-09,922.9,982.01,154.01251074967,102.83
2017-08-10,907.24,956.92,155.70255250203,101.35
2017-08-11,914.39,967.99,156.37856920297,101.99
2017-08-14,922.67,983.3,156.33880351468,101.4
2017-08-15,922.22,982.74,156.69669470929,101.51
2017-08-16,926.96,978.18,157.96919673459,102.2
2017-08-17,910.98,960.57,156.96511310525,101.38
2017-08-18,910.67,958.47,156.83587461831,100.7
2017-08-21,906.66,953.29,157.43235994267,101.17
2017-08-22,924.69,966.9,158.70486196797,102.77
2017-08-23,927.0,958.0,157.87972393594,101.5
2017-08-24,921.28,952.45,157.48206705303,101.52
2017-08-25,915.89,945.26,157.88966535801,102.41
2017-08-28,913.81,946.02,158.73468623419,102.56
2017-08-29,921.29,954.06,158.44638499408,102.57
2017-08-30,929.57,967.59,159.53,102.87
2017-08-31,939.33,980.6,159.97,101.2
2017-09-01,937.34,978.25,159.81,101.5
2017-09-05,928.45,965.27,159.1,101.6
2017-09-06,927.81,967.8,158.22,101.5
2017-09-07,935.95,979.47,159.9,97.06
2017-09-08,926.5,965.9,159.71,97.07
2017-09-11,929.08,977.96,161.53,97.09
2017-09-12,932.07,982.58,156.33,97.89
2017-09-13,935.09,999.6,157.0,98.82
2017-09-14,925.11,992.21,157.0,97.9
2017-09-15,920.29,986.79,156.92,98.52
2017-09-18,915.0,974.19,156.68,98.1
2017-09-19,921.81,969.86,157.43,98.43
2017-09-20,931.58,973.21,159.88,99.21
2017-09-21,932.45,964.65,159.03,98.89
2017-09-22,928.53,955.1,158.91,98.6
2017-09-25,920.97,939.79,156.26,99.57
2017-09-26,924.86,938.6,153.35,98.63
2017-09-27,944.49,950.87,154.05,99.24
2017-09-28,949.5,956.4,157.49,98.05
2017-09-29,959.11,961.35,156.68,98.57
2017-10-02,953.27,959.19,156.96,99.86
2017-10-03,957.79,957.1,156.86,100.79
2017-10-04,951.68,965.45,157.21,100.55
2017-10-05,969.96,980.85,158.8,100.11
2017-10-06,978.89,989.58,159.6,100.07
2017-10-09,977.0,990.99,160.12,99.57
2017-10-10,972.6,987.2,160.58,99.58
2017-10-11,989.25,995.0,163.15,98.55
2017-10-12,987.83,1000.93,163.91,96.93
2017-10-13,989.68,1002.94,165.37,97.38
2017-10-16,992.0,1006.34,165.01,98.13
2017-10-17,992.18,1009.13,165.4,98.36
2017-10-18,992.81,997.0,165.77,98.25
2017-10-19,984.45,986.61,166.5,99.01
2017-10-20,988.2,982.91,166.3,99.4
2017-10-23,968.45,966.3,163.34,98.7
2017-10-24,970.54,975.9,163.88,98.29
2017-10-25,973.33,972.91,163.55,97.79
2017-10-26,972.56,972.43,164.01,98.56
2017-10-27,1019.27,1100.95,165.39,98.31
2017-10-30,1017.11,1110.85,166.23,98.04
2017-10-31,1016.64,1105.28,166.91,97.81
2017-11-01,1025.5,1103.68,166.37,99.03
2017-11-02,1025.58,1094.22,168.1,98.35
2017-11-03,1032.48,1111.6,168.65,98.64
2017-11-06,1025.9,1120.66,170.07,100.64
2017-11-07,1033.33,1123.17,170.77,101.61
2017-11-09,1031.26,1129.13,167.0,102.68
2017-11-10,1028.07,1125.35,165.59,104.78
2017-11-13,1025.75,1129.17,167.37,104.74
2017-11-14,1026.0,1136.84,168.11,103.17
2017-11-15,1020.91,1126.69,167.32,103.69
2017-11-16,1032.5,1137.29,168.09,103.6
2017-11-17,1019.09,1129.88,166.72,103.44
2017-11-20,1018.38,1126.31,166.93,102.75
2017-11-21,1034.49,1139.49,168.3,103.0
2017-11-22,1035.96,1156.16,169.05,102.74
2017-11-24,1040.61,1186.0,169.11,102.64
2017-11-27,1054.21,1195.83,168.96,102.79
2017-11-28,1047.41,1193.6,171.34,103.41
2017-11-29,1021.66,1161.27,170.43,105.24
2017-11-30,1021.41,1176.75,171.97,104.82
2017-12-01,1010.17,1162.35,172.87,105.25
2017-12-04,998.68,1133.95,170.65,110.22
2017-12-05,1005.15,1141.57,172.99,107.22
2017-12-06,1018.38,1152.35,173.48,105.46
2017-12-07,1030.93,1159.79,172.91,105.26
2017-12-08,1037.05,1162.0,173.15,104.23
2017-12-11,1041.1,1168.92,173.25,106.83
2017-12-12,1040.48,1165.08,172.23,107.43
2017-12-13,1040.61,1164.13,173.55,107.61
2017-12-14,1049.15,1174.26,173.14,110.57
2017-12-15,1064.19,1179.14,174.06,111.27
2017-12-18,1077.14,1190.58,174.2,111.03
2017-12-19,1070.68,1187.38,173.39,111.81
2017-12-20,1064.95,1177.62,172.17,109.69
2017-12-21,1063.63,1174.76,171.85,109.57
2017-12-22,1060.12,1168.36,171.42,108.67
2017-12-26,1056.74,1176.76,171.29,108.12
2017-12-27,1049.37,1182.26,172.67,107.64
2017-12-28,1048.14,1186.1,173.1,107.77
2017-12-29,1046.4,1169.47,172.12,107.51
